continent,date,new_cases_smoothed_per_million
Europe,6/16/2021,5.146
Europe,6/17/2021,4.802
Europe,6/18/2021,4.556
Europe,6/19/2021,4.078
Europe,6/20/2021,3.958
Europe,6/21/2021,3.779
Europe,6/22/2021,3.316
Europe,6/23/2021,3.032
Europe,6/24/2021,2.89
Europe,6/25/2021,2.853
Europe,6/26/2021,2.846
Europe,6/27/2021,2.793
Europe,6/28/2021,2.875
Europe,6/29/2021,3.114
Europe,6/30/2021,3.01
Europe,7/1/2021,2.733
Europe,7/2/2021,2.524
Europe,7/3/2021,2.495
Europe,7/4/2021,2.397
Europe,7/5/2021,2.33
Europe,7/6/2021,2.166
Europe,7/7/2021,2.226
Europe,7/8/2021,2.218
Europe,7/9/2021,2.345
Europe,7/10/2021,2.181
Europe,7/11/2021,2.129
Europe,7/12/2021,2.211
Europe,7/13/2021,2.211
Europe,7/14/2021,2.353
Europe,7/15/2021,2.592
Europe,7/16/2021,2.726
Europe,7/17/2021,2.823
Europe,7/18/2021,2.958
Europe,7/19/2021,3.01
Europe,7/20/2021,3.338
Europe,7/21/2021,3.51
Europe,7/22/2021,3.63
Europe,7/23/2021,3.869
Europe,7/24/2021,4.444
Europe,7/25/2021,4.929
Europe,7/26/2021,5.213
Europe,7/27/2021,5.811
Europe,7/28/2021,6.236
Europe,7/29/2021,6.923
Europe,7/30/2021,7.289
Europe,7/31/2021,7.513
Europe,8/1/2021,7.835
Europe,8/2/2021,8.23
Europe,8/3/2021,8.664
Europe,8/4/2021,9.5
Europe,8/5/2021,10.053
Europe,8/6/2021,10.628
Europe,8/7/2021,11.367
Europe,8/8/2021,11.785
Europe,8/9/2021,12.114
Europe,8/10/2021,12.704
Europe,8/11/2021,13.115
Europe,8/12/2021,14.063
Europe,8/13/2021,15.206
Europe,8/14/2021,16.349
Europe,8/15/2021,17.208
Europe,8/16/2021,17.992
Europe,8/17/2021,19.724
Europe,8/18/2021,21.33
Europe,8/19/2021,23.003
Europe,8/20/2021,24.833
Europe,8/21/2021,26.2
Europe,8/22/2021,27.649
Europe,8/23/2021,28.612
Europe,8/24/2021,30.39
Europe,8/25/2021,32.69
Europe,8/26/2021,35.364
Europe,8/27/2021,37.739
Europe,8/28/2021,40.905
Europe,8/29/2021,43.527
Europe,8/30/2021,45.648
Europe,8/31/2021,49.614
Europe,9/1/2021,54.05
Europe,9/2/2021,57.911
Europe,9/3/2021,62.198
Europe,9/4/2021,66.328
Europe,9/5/2021,69.122
Europe,9/6/2021,71.631
Europe,9/7/2021,77.008
Europe,9/8/2021,81.758
Europe,9/9/2021,87.405
Europe,9/10/2021,94.873
Europe,9/11/2021,102.939
Europe,9/12/2021,110.505
Europe,9/13/2021,116.584
Europe,9/14/2021,130.745
Europe,9/15/2021,145.122
Europe,9/16/2021,161.665
Europe,9/17/2021,176.288
Europe,9/18/2021,196.752
Europe,9/19/2021,208.418
Europe,9/20/2021,219.569
Europe,9/21/2021,240.929
Europe,9/22/2021,263.641
Europe,9/23/2021,283.462
Europe,9/24/2021,303.164
Europe,9/25/2021,320.252
Europe,9/26/2021,339.043
Europe,9/27/2021,356.318
Europe,9/28/2021,388.134
Europe,9/29/2021,416.373
Europe,9/30/2021,453.245
Europe,10/1/2021,481.409
Europe,10/2/2021,518.11
Europe,10/3/2021,535.653
Europe,1/31/2020,
Europe,2/1/2020,
Europe,2/2/2020,
Europe,2/3/2020,
Europe,2/4/2020,
Europe,2/5/2020,0.002
Europe,2/6/2020,0.002
Europe,2/7/2020,0
Europe,2/8/2020,0
Europe,2/9/2020,0
Europe,2/10/2020,0
Europe,2/11/2020,0
Europe,2/12/2020,0
Europe,2/13/2020,0
Europe,2/14/2020,0
Europe,2/15/2020,0
Europe,2/16/2020,0
Europe,2/17/2020,0
Europe,2/18/2020,0
Europe,2/19/2020,0
Europe,2/20/2020,0
Europe,2/21/2020,0
Europe,2/22/2020,0
Europe,2/23/2020,0
Europe,2/24/2020,0
Europe,2/25/2020,0
Europe,2/26/2020,0
Europe,2/27/2020,0
Europe,2/28/2020,0
Europe,2/29/2020,0
Europe,3/1/2020,0
Europe,3/2/2020,0.001
Europe,3/3/2020,0.001
Europe,3/4/2020,0.001
Europe,3/5/2020,0.002
Europe,3/6/2020,0.011
Europe,3/7/2020,0.011
Europe,3/8/2020,0.015
Europe,3/9/2020,0.014
Europe,3/10/2020,0.017
Europe,3/11/2020,0.017
Europe,3/12/2020,0.023
Europe,3/13/2020,0.031
Europe,3/14/2020,0.045
Europe,3/15/2020,0.045
Europe,3/16/2020,0.071
Europe,3/17/2020,0.092
Europe,3/18/2020,0.124
Europe,3/19/2020,0.167
Europe,3/20/2020,0.204
Europe,3/21/2020,0.242
Europe,3/22/2020,0.298
Europe,3/23/2020,0.341
Europe,3/24/2020,0.373
Europe,3/25/2020,0.5
Europe,3/26/2020,0.628
Europe,3/27/2020,0.767
Europe,3/28/2020,0.938
Europe,3/29/2020,1.143
Europe,3/30/2020,1.369
Europe,3/31/2020,1.803
Europe,4/1/2020,2.075
Europe,4/2/2020,2.651
Europe,4/3/2020,3.048
Europe,4/4/2020,3.394
Europe,4/5/2020,3.774
Europe,4/6/2020,4.413
Europe,4/7/2020,5.052
Europe,4/8/2020,5.772
Europe,4/9/2020,6.445
Europe,4/10/2020,7.605
Europe,4/11/2020,8.668
Europe,4/12/2020,10.164
Europe,4/13/2020,11.734
Europe,4/14/2020,13.32
Europe,4/15/2020,15.487
Europe,4/16/2020,17.434
Europe,4/17/2020,19.67
Europe,4/18/2020,22.723
Europe,4/19/2020,26.516
Europe,4/20/2020,28.19
Europe,4/21/2020,30.998
Europe,4/22/2020,32.807
Europe,4/23/2020,34.106
Europe,4/24/2020,35.847
Europe,4/25/2020,37.004
Europe,4/26/2020,37.298
Europe,4/27/2020,39.188
Europe,4/28/2020,39.941
Europe,4/29/2020,40.533
Europe,4/30/2020,42.81
Europe,5/1/2020,44.85
Europe,5/2/2020,48.43
Europe,5/3/2020,52.613
Europe,5/4/2020,56.904
Europe,5/5/2020,60.518
Europe,5/6/2020,65.137
Europe,5/7/2020,69.183
Europe,5/8/2020,71.891
Europe,5/9/2020,73.06
Europe,5/10/2020,73.431
Europe,5/11/2020,74.483
Europe,5/12/2020,75.264
Europe,5/13/2020,74.744
Europe,5/14/2020,73.513
Europe,5/15/2020,73.414
Europe,5/16/2020,71.831
Europe,5/17/2020,70.555
Europe,5/18/2020,67.882
Europe,5/19/2020,66.281
Europe,5/20/2020,65.043
Europe,5/21/2020,63.942
Europe,5/22/2020,62.273
Europe,5/23/2020,62.502
Europe,5/24/2020,61.416
Europe,5/25/2020,61.435
Europe,5/26/2020,61.095
Europe,5/27/2020,60.677
Europe,5/28/2020,60.209
Europe,5/29/2020,59.894
Europe,5/30/2020,59.422
Europe,5/31/2020,60.077
Europe,6/1/2020,59.626
Europe,6/2/2020,59.57
Europe,6/3/2020,59.757
Europe,6/4/2020,60.2
Europe,6/5/2020,60.343
Europe,6/6/2020,60.239
Europe,6/7/2020,59.948
Europe,6/8/2020,60.423
Europe,6/9/2020,60.158
Europe,6/10/2020,60.024
Europe,6/11/2020,59.979
Europe,6/12/2020,60.217
Europe,6/13/2020,60.071
Europe,6/14/2020,59.913
Europe,6/15/2020,59.176
Europe,6/16/2020,58.837
Europe,6/17/2020,58.28
Europe,6/18/2020,57.296
Europe,6/19/2020,56.327
Europe,6/20/2020,55.517
Europe,6/21/2020,54.448
Europe,6/22/2020,53.83
Europe,6/23/2020,53.019
Europe,6/24/2020,52.374
Europe,6/25/2020,51.721
Europe,6/26/2020,50.563
Europe,6/27/2020,49.557
Europe,6/28/2020,48.644
Europe,6/29/2020,47.76
Europe,6/30/2020,47.045
Europe,7/1/2020,46.443
Europe,7/2/2020,46.097
Europe,7/3/2020,46.021
Europe,7/4/2020,45.805
Europe,7/5/2020,45.742
Europe,7/6/2020,45.63
Europe,7/7/2020,45.317
Europe,7/8/2020,45.301
Europe,7/9/2020,45.046
Europe,7/10/2020,44.961
Europe,7/11/2020,44.924
Europe,7/12/2020,44.795
Europe,7/13/2020,44.738
Europe,7/14/2020,44.618
Europe,7/15/2020,44.496
Europe,7/16/2020,44.422
Europe,7/17/2020,44.193
Europe,7/18/2020,43.829
Europe,7/19/2020,43.348
Europe,7/20/2020,42.751
Europe,7/21/2020,42.347
Europe,7/22/2020,41.799
Europe,7/23/2020,41.226
Europe,7/24/2020,40.629
Europe,7/25/2020,40.256
Europe,7/26/2020,39.909
Europe,7/27/2020,39.621
Europe,7/28/2020,39.182
Europe,7/29/2020,38.79
Europe,7/30/2020,38.451
Europe,7/31/2020,38.146
Europe,8/1/2020,37.751
Europe,8/2/2020,37.404
Europe,8/3/2020,37.166
Europe,8/4/2020,36.913
Europe,8/5/2020,36.655
Europe,8/6/2020,36.415
Europe,8/7/2020,36.144
Europe,8/8/2020,35.905
Europe,8/9/2020,35.678
Europe,8/10/2020,35.401
Europe,8/11/2020,35.177
Europe,8/12/2020,35.048
Europe,8/13/2020,34.83
Europe,8/14/2020,34.659
Europe,8/15/2020,34.507
Europe,8/16/2020,34.268
Europe,8/17/2020,34.031
Europe,8/18/2020,33.861
Europe,8/19/2020,33.602
Europe,8/20/2020,33.358
Europe,8/21/2020,33.183
Europe,8/22/2020,33.017
Europe,8/23/2020,32.905
Europe,8/24/2020,32.758
Europe,8/25/2020,32.68
Europe,8/26/2020,32.535
Europe,8/27/2020,32.445
Europe,8/28/2020,32.367
Europe,8/29/2020,32.35
Europe,8/30/2020,32.448
Europe,8/31/2020,32.687
Europe,9/1/2020,32.717
Europe,9/2/2020,32.963
Europe,9/3/2020,33.24
Europe,9/4/2020,33.54
Europe,9/5/2020,33.834
Europe,9/6/2020,34.03
Europe,9/7/2020,34.201
Europe,9/8/2020,34.543
Europe,9/9/2020,34.816
Europe,9/10/2020,35.161
Europe,9/11/2020,35.511
Europe,9/12/2020,35.767
Europe,9/13/2020,36.026
Europe,9/14/2020,36.327
Europe,9/15/2020,36.733
Europe,9/16/2020,37.164
Europe,9/17/2020,37.514
Europe,9/18/2020,37.888
Europe,9/19/2020,38.43
Europe,9/20/2020,39.098
Europe,9/21/2020,39.76
Europe,9/22/2020,40.42
Europe,9/23/2020,41.123
Europe,9/24/2020,41.927
Europe,9/25/2020,43.209
Europe,9/26/2020,44.639
Europe,9/27/2020,46.324
Europe,9/28/2020,48.22
Europe,9/29/2020,50.198
Europe,9/30/2020,52.196
Europe,10/1/2020,54.493
Europe,10/2/2020,56.629
Europe,10/3/2020,58.895
Europe,10/4/2020,61.452
Europe,10/5/2020,64.126
Europe,10/6/2020,67.408
Europe,10/7/2020,69.963
Europe,10/8/2020,72.42
Europe,10/9/2020,75.039
Europe,10/10/2020,77.916
Europe,10/11/2020,80.918
Europe,10/12/2020,83.511
Europe,10/13/2020,85.674
Europe,10/14/2020,88.67
Europe,10/15/2020,90.835
Europe,10/16/2020,93.74
Europe,10/17/2020,95.728
Europe,10/18/2020,97.061
Europe,10/19/2020,99.447
Europe,10/20/2020,101.815
Europe,10/21/2020,103.188
Europe,10/22/2020,105.291
Europe,10/23/2020,107.387
Europe,10/24/2020,108.911
Europe,10/25/2020,110.466
Europe,10/26/2020,111.743
Europe,10/27/2020,111.973
Europe,10/28/2020,112.405
Europe,10/29/2020,114.083
Europe,10/30/2020,114.974
Europe,10/31/2020,116.515
Europe,11/1/2020,118.463
Europe,11/2/2020,119.314
Europe,11/3/2020,121.359
Europe,11/4/2020,124.881
Europe,11/5/2020,126.543
Europe,11/6/2020,128.874
Europe,11/7/2020,131.102
Europe,11/8/2020,132.929
Europe,11/9/2020,136.415
Europe,11/10/2020,138.7
Europe,11/11/2020,138.798
Europe,11/12/2020,140.969
Europe,11/13/2020,142.289
Europe,11/14/2020,144.572
Europe,11/15/2020,146.594
Europe,11/16/2020,147.559
Europe,11/17/2020,148.965
Europe,11/18/2020,150.075
Europe,11/19/2020,152.037
Europe,11/20/2020,154.33
Europe,11/21/2020,156.383
Europe,11/22/2020,158.323
Europe,11/23/2020,160.604
Europe,11/24/2020,162.45
Europe,11/25/2020,165.07
Europe,11/26/2020,166.889
Europe,11/27/2020,170.03
Europe,11/28/2020,172.254
Europe,11/29/2020,174.305
Europe,11/30/2020,175.435
Europe,12/1/2020,177.432
Europe,12/2/2020,179.047
Europe,12/3/2020,181.626
Europe,12/4/2020,181.441
Europe,12/5/2020,183.048
Europe,12/6/2020,185.31
Europe,12/7/2020,187.026
Europe,12/8/2020,186.659
Europe,12/9/2020,187.438
Europe,12/10/2020,187.176
Europe,12/11/2020,188.281
Europe,12/12/2020,187.575
Europe,12/13/2020,186.547
Europe,12/14/2020,185.67
Europe,12/15/2020,186.172
Europe,12/16/2020,186.403
Europe,12/17/2020,186.623
Europe,12/18/2020,186.535
Europe,12/19/2020,186.577
Europe,12/20/2020,187.418
Europe,12/21/2020,189.391
Europe,12/22/2020,191.423
Europe,12/23/2020,192.147
Europe,12/24/2020,193.823
Europe,12/25/2020,194.292
Europe,12/26/2020,195.331
Europe,12/27/2020,194.684
Europe,12/28/2020,193.162
Europe,12/29/2020,191.447
Europe,12/30/2020,190.743
Europe,12/31/2020,188.619
Europe,1/1/2021,186.678
Europe,1/2/2021,183.844
Europe,1/3/2021,179.923
Europe,1/4/2021,175.667
Europe,1/5/2021,173.089
Europe,1/6/2021,170.942
Europe,1/7/2021,166.917
Europe,1/8/2021,163.702
Europe,1/9/2021,160.838
Europe,1/10/2021,159.56
Europe,1/11/2021,159.563
Europe,1/12/2021,158.292
Europe,1/13/2021,156.962
Europe,1/14/2021,158.025
Europe,1/15/2021,158.969
Europe,1/16/2021,159.613
Europe,1/17/2021,160.237
Europe,1/18/2021,159.739
Europe,1/19/2021,158.55
Europe,1/20/2021,156.848
Europe,1/21/2021,154.147
Europe,1/22/2021,151.1
Europe,1/23/2021,148.079
Europe,1/24/2021,145.751
Europe,1/25/2021,142.315
Europe,1/26/2021,138.927
Europe,1/27/2021,135.655
Europe,1/28/2021,133.023
Europe,1/29/2021,130.854
Europe,1/30/2021,129.058
Europe,1/31/2021,126.398
Europe,2/1/2021,124.824
Europe,2/2/2021,123.281
Europe,2/3/2021,122.065
Europe,2/4/2021,119.722
Europe,2/5/2021,117.253
Europe,2/6/2021,114.93
Europe,2/7/2021,112.703
Europe,2/8/2021,111.048
Europe,2/9/2021,109.484
Europe,2/10/2021,107.561
Europe,2/11/2021,105.936
Europe,2/12/2021,104.392
Europe,2/13/2021,102.689
Europe,2/14/2021,100.888
Europe,2/15/2021,99.221
Europe,2/16/2021,97.48
Europe,2/17/2021,95.886
Europe,2/18/2021,94.358
Europe,2/19/2021,92.767
Europe,2/20/2021,90.941
Europe,2/21/2021,89.571
Europe,2/22/2021,88.059
Europe,2/23/2021,86.736
Europe,2/24/2021,85.738
Europe,2/25/2021,83.607
Europe,2/26/2021,81.368
Europe,2/27/2021,80.031
Europe,2/28/2021,78.725
Europe,3/1/2021,77.741
Europe,3/2/2021,76.529
Europe,3/3/2021,75.36
Europe,3/4/2021,75.552
Europe,3/5/2021,75.504
Europe,3/6/2021,75.015
Europe,3/7/2021,74.275
Europe,3/8/2021,72.997
Europe,3/9/2021,71.921
Europe,3/10/2021,70.511
Europe,3/11/2021,68.459
Europe,3/12/2021,67.273
Europe,3/13/2021,66.195
Europe,3/14/2021,65.713
Europe,3/15/2021,64.931
Europe,3/16/2021,64.895
Europe,3/17/2021,64.831
Europe,3/18/2021,65.365
Europe,3/19/2021,65.284
Europe,3/20/2021,65.029
Europe,3/21/2021,64.276
Europe,3/22/2021,64.127
Europe,3/23/2021,63.21
Europe,3/24/2021,63.072
Europe,3/25/2021,62.5
Europe,3/26/2021,61.972
Europe,3/27/2021,61.223
Europe,3/28/2021,60.992
Europe,3/29/2021,60.398
Europe,3/30/2021,60.196
Europe,3/31/2021,59.596
Europe,4/1/2021,59.526
Europe,4/2/2021,59.143
Europe,4/3/2021,59.264
Europe,4/4/2021,58.988
Europe,4/5/2021,58.925
Europe,4/6/2021,58.968
Europe,4/7/2021,58.986
Europe,4/8/2021,58.484
Europe,4/9/2021,58.822
Europe,4/10/2021,58.503
Europe,4/11/2021,58.384
Europe,4/12/2021,58.057
Europe,4/13/2021,57.899
Europe,4/14/2021,57.926
Europe,4/15/2021,58.194
Europe,4/16/2021,58.042
Europe,4/17/2021,58.65
Europe,4/18/2021,58.582
Europe,4/19/2021,58.851
Europe,4/20/2021,58.851
Europe,4/21/2021,58.796
Europe,4/22/2021,58.851
Europe,4/23/2021,58.699
Europe,4/24/2021,58.206
Europe,4/25/2021,58.348
Europe,4/26/2021,58.56
Europe,4/27/2021,58.449
Europe,4/28/2021,58.041
Europe,4/29/2021,58.322
Europe,4/30/2021,58.22
Europe,5/1/2021,58.66
Europe,5/2/2021,58.583
Europe,5/3/2021,58.277
Europe,5/4/2021,58.005
Europe,5/5/2021,58.13
Europe,5/6/2021,56.521
Europe,5/7/2021,56.177
Europe,5/8/2021,55.248
Europe,5/9/2021,54.97
Europe,5/10/2021,54.94
Europe,5/11/2021,55.269
Europe,5/12/2021,55.503
Europe,5/13/2021,56.229
Europe,5/14/2021,57.283
Europe,5/15/2021,57.742
Europe,5/16/2021,57.875
Europe,5/17/2021,58.723
Europe,5/18/2021,58.79
Europe,5/19/2021,58.499
Europe,5/20/2021,59.334
Europe,5/21/2021,58.818
Europe,5/22/2021,58.738
Europe,5/23/2021,59.131
Europe,5/24/2021,58.229
Europe,5/25/2021,57.94
Europe,5/26/2021,58.379
Europe,5/27/2021,58.182
Europe,5/28/2021,58.49
Europe,5/29/2021,59.048
Europe,5/30/2021,59.764
Europe,5/31/2021,59.821
Europe,6/1/2021,61.394
Europe,6/2/2021,61.84
Europe,6/3/2021,61.738
Europe,6/4/2021,61.438
Europe,6/5/2021,61.297
Europe,6/6/2021,60.775
Europe,6/7/2021,61.711
Europe,6/8/2021,62.175
Europe,6/9/2021,63.712
Europe,6/10/2021,66.407
Europe,6/11/2021,69.874
Europe,6/12/2021,74.132
Europe,6/13/2021,79.552
Europe,6/14/2021,83.716
Europe,6/15/2021,87.788
Europe,6/16/2021,90.664
Europe,6/17/2021,92.913
Europe,6/18/2021,97.505
Europe,6/19/2021,101.734
Europe,6/20/2021,104.481
Europe,6/21/2021,107.97
Europe,6/22/2021,110.355
Europe,6/23/2021,114.363
Europe,6/24/2021,120.252
Europe,6/25/2021,123.202
Europe,6/26/2021,126.759
Europe,6/27/2021,129.503
Europe,6/28/2021,133.56
Europe,6/29/2021,137.26
Europe,6/30/2021,140.52
Europe,7/1/2021,143.709
Europe,7/2/2021,146.378
Europe,7/3/2021,149.012
Europe,7/4/2021,153.442
Europe,7/5/2021,156.024
Europe,7/6/2021,158.676
Europe,7/7/2021,161.493
Europe,7/8/2021,162.7
Europe,7/9/2021,165.155
Europe,7/10/2021,165.747
Europe,7/11/2021,165.601
Europe,7/12/2021,166.339
Europe,7/13/2021,167.597
Europe,7/14/2021,167.422
Europe,7/15/2021,167.845
Europe,7/16/2021,167.736
Europe,7/17/2021,167.719
Europe,7/18/2021,167.657
Europe,7/19/2021,167.117
Europe,7/20/2021,166.161
Europe,7/21/2021,165.997
Europe,7/22/2021,165.16
Europe,7/23/2021,163.288
Europe,7/24/2021,162.118
Europe,7/25/2021,161.175
Europe,7/26/2021,159.785
Europe,7/27/2021,159.053
Europe,7/28/2021,157.786
Europe,7/29/2021,156.593
Europe,7/30/2021,156.339
Europe,7/31/2021,156.211
Europe,8/1/2021,154.984
Europe,8/2/2021,155.269
Europe,8/3/2021,154.275
Europe,8/4/2021,154.454
Europe,8/5/2021,154.301
Europe,8/6/2021,153.378
Europe,8/7/2021,151.873
Europe,8/8/2021,151.88
Europe,8/9/2021,150.495
Europe,8/10/2021,149.804
Europe,8/11/2021,148.732
Europe,8/12/2021,147.505
Europe,8/13/2021,147.101
Europe,8/14/2021,146.909
Europe,8/15/2021,145.675
Europe,8/16/2021,144.304
Europe,8/17/2021,143.897
Europe,8/18/2021,143.264
Europe,8/19/2021,142.43
Europe,8/20/2021,141.198
Europe,8/21/2021,140.104
Europe,8/22/2021,139.093
Europe,8/23/2021,137.84
Europe,8/24/2021,135.795
Europe,8/25/2021,134.483
Europe,8/26/2021,133.147
Europe,8/27/2021,131.756
Europe,8/28/2021,130.358
Europe,8/29/2021,129.204
Europe,8/30/2021,128.208
Europe,8/31/2021,127.341
Europe,9/1/2021,126.345
Europe,9/2/2021,125.853
Europe,9/3/2021,125.351
Europe,9/4/2021,124.778
Europe,9/5/2021,124.253
Europe,9/6/2021,123.89
Europe,9/7/2021,123.582
Europe,9/8/2021,123.306
Europe,9/9/2021,122.76
Europe,9/10/2021,122.308
Europe,9/11/2021,122.468
Europe,9/12/2021,122.442
Europe,9/13/2021,122.808
Europe,9/14/2021,123.267
Europe,9/15/2021,124.119
Europe,9/16/2021,125.348
Europe,9/17/2021,126.895
Europe,9/18/2021,128.3
Europe,9/19/2021,129.857
Europe,9/20/2021,131.34
Europe,9/21/2021,132.581
Europe,9/22/2021,133.33
Europe,9/23/2021,135.029
Europe,9/24/2021,136.353
Europe,9/25/2021,137.904
Europe,9/26/2021,140.048
Europe,9/27/2021,142.354
Europe,9/28/2021,144.551
Europe,9/29/2021,147.08
Europe,9/30/2021,149.339
Europe,10/1/2021,152.286
Europe,10/2/2021,155.272
Europe,10/3/2021,158.352
Africa,3/14/2020,
Africa,3/15/2020,
Africa,3/16/2020,
Africa,3/17/2020,
Africa,3/18/2020,
Africa,3/19/2020,0.086
Africa,3/20/2020,0.183
Africa,3/21/2020,0.172
Africa,3/22/2020,0.194
Africa,3/23/2020,0.334
Africa,3/24/2020,0.355
Africa,3/25/2020,0.355
Africa,3/26/2020,0.452
Africa,3/27/2020,0.398
Africa,3/28/2020,0.463
Africa,3/29/2020,0.549
Africa,3/30/2020,0.366
Africa,3/31/2020,0.377
Africa,4/1/2020,0.441
Africa,4/2/2020,0.366
Africa,4/3/2020,0.377
Africa,4/4/2020,0.452
Africa,4/5/2020,0.366
Africa,4/6/2020,0.377
Africa,4/7/2020,0.323
Africa,4/8/2020,0.301
Africa,4/9/2020,0.28
Africa,4/10/2020,0.312
Africa,4/11/2020,0.194
Africa,4/12/2020,0.237
Africa,4/13/2020,0.237
Africa,4/14/2020,0.312
Africa,4/15/2020,0.28
Africa,4/16/2020,0.301
Africa,4/17/2020,0.269
Africa,4/18/2020,0.258
Africa,4/19/2020,0.226
Africa,4/20/2020,0.215
Africa,4/21/2020,0.172
Africa,4/22/2020,0.183
Africa,4/23/2020,0.172
Africa,4/24/2020,0.355
Africa,4/25/2020,0.42
Africa,4/26/2020,0.473
Africa,4/27/2020,0.646
Africa,4/28/2020,0.667
Africa,4/29/2020,0.775
Africa,4/30/2020,0.958
Africa,5/1/2020,0.785
Africa,5/2/2020,0.775
Africa,5/3/2020,0.732
Africa,5/4/2020,0.581
Africa,5/5/2020,0.527
Africa,5/6/2020,0.463
Africa,5/7/2020,0.301
Africa,5/8/2020,0.258
Africa,5/9/2020,0.269
Africa,5/10/2020,0.269
Africa,5/11/2020,0.258
Africa,5/12/2020,0.269
Africa,5/13/2020,0.204
Africa,5/14/2020,0.172
Africa,5/15/2020,0.151
Africa,5/16/2020,0.097
Africa,5/17/2020,0.086
Africa,5/18/2020,0.129
Africa,5/19/2020,0.237
Africa,5/20/2020,0.291
Africa,5/21/2020,0.355
Africa,5/22/2020,0.366
Africa,5/23/2020,0.387
Africa,5/24/2020,0.377
Africa,5/25/2020,0.42
Africa,5/26/2020,0.334
Africa,5/27/2020,0.344
Africa,5/28/2020,0.312
Africa,5/29/2020,0.366
Africa,5/30/2020,0.366
Africa,5/31/2020,0.463
Africa,6/1/2020,0.441
Africa,6/2/2020,0.484
Africa,6/3/2020,0.549
Africa,6/4/2020,0.656
Africa,6/5/2020,0.699
Africa,6/6/2020,0.775
Africa,6/7/2020,0.742
Africa,6/8/2020,0.796
Africa,6/9/2020,0.85
Africa,6/10/2020,0.85
Africa,6/11/2020,0.904
Africa,6/12/2020,0.968
Africa,6/13/2020,1.184
Africa,6/14/2020,1.539
Africa,6/15/2020,1.732
Africa,6/16/2020,1.862
Africa,6/17/2020,1.754
Africa,6/18/2020,1.636
Africa,6/19/2020,1.625
Africa,6/20/2020,1.732
Africa,6/21/2020,1.571
Africa,6/22/2020,1.883
Africa,6/23/2020,1.743
Africa,6/24/2020,2.055
Africa,6/25/2020,2.195
Africa,6/26/2020,2.12
Africa,6/27/2020,1.894
Africa,6/28/2020,1.851
Africa,6/29/2020,2.303
Africa,6/30/2020,2.443
Africa,7/1/2020,2.281
Africa,7/2/2020,2.292
Africa,7/3/2020,2.4
Africa,7/4/2020,2.303
Africa,7/5/2020,2.206
Africa,7/6/2020,1.205
Africa,7/7/2020,1.582
Africa,7/8/2020,1.636
Africa,7/9/2020,1.582
Africa,7/10/2020,1.84
Africa,7/11/2020,2.227
Africa,7/12/2020,2.496
Africa,7/13/2020,2.851
Africa,7/14/2020,2.625
Africa,7/15/2020,2.593
Africa,7/16/2020,2.83
Africa,7/17/2020,2.507
Africa,7/18/2020,2.582
Africa,7/19/2020,2.636
Africa,7/20/2020,2.701
Africa,7/21/2020,2.572
Africa,7/22/2020,2.733
Africa,7/23/2020,2.55
Africa,7/24/2020,2.625
Africa,7/25/2020,2.292
Africa,7/26/2020,2.572
Africa,7/27/2020,2.69
Africa,7/28/2020,2.916
Africa,7/29/2020,2.948
Africa,7/30/2020,3.056
Africa,7/31/2020,3.153
Africa,8/1/2020,3.12
Africa,8/2/2020,2.593
Africa,8/3/2020,2.292
Africa,8/4/2020,1.862
Africa,8/5/2020,1.517
Africa,8/6/2020,1.259
Africa,8/7/2020,1.141
Africa,8/8/2020,0.99
Africa,8/9/2020,0.839
Africa,8/10/2020,0.646
Africa,8/11/2020,0.775
Africa,8/12/2020,0.915
Africa,8/13/2020,0.958
Africa,8/14/2020,1.775
Africa,8/15/2020,2.346
Africa,8/16/2020,3.368
Africa,8/17/2020,4.175
Africa,8/18/2020,4.369
Africa,8/19/2020,4.896
Africa,8/20/2020,5.563
Africa,8/21/2020,5.24
Africa,8/22/2020,5.778
Africa,8/23/2020,6.843
Africa,8/24/2020,8.242
Africa,8/25/2020,10.33
Africa,8/26/2020,10.556
Africa,8/27/2020,10.276
Africa,8/28/2020,10.351
Africa,8/29/2020,10.265
Africa,8/30/2020,10.018
Africa,8/31/2020,8.145
Africa,9/1/2020,6.51
Africa,9/2/2020,6.381
Africa,9/3/2020,6.273
Africa,9/4/2020,6.047
Africa,9/5/2020,5.445
Africa,9/6/2020,3.809
Africa,9/7/2020,3.723
Africa,9/8/2020,3.196
Africa,9/9/2020,2.604
Africa,9/10/2020,2.41
Africa,9/11/2020,2.475
Africa,9/12/2020,2.324
Africa,9/13/2020,2.335
Africa,9/14/2020,2.077
Africa,9/15/2020,1.991
Africa,9/16/2020,1.872
Africa,9/17/2020,1.872
Africa,9/18/2020,1.474
Africa,9/19/2020,1.334
Africa,9/20/2020,1.291
Africa,9/21/2020,1.291
Africa,9/22/2020,1.227
Africa,9/23/2020,1.56
Africa,9/24/2020,1.463
Africa,9/25/2020,1.367
Africa,9/26/2020,1.313
Africa,9/27/2020,1.173
